ID,WORD,CREATE_TIME,CATEGORY,TYPE,VISIBLE,IS_REGEX,STRICT_MATCHER
1802658,(中將|中将|中獎|得獎|獲獎|中奖|得奖|获奖).*(验证码|驗證碼).*,2017/5/10 08:54:35,default,1,1,1,0
1807657,营改增,2017/5/11 12:18:29,,3,1,0,0
1807659,做账,2017/5/11 12:18:34,,3,1,0,0
1705945,(免费).*(洗浴).*(电话).*(酬宾),2017/4/7 16:39:19,,3,1,1,0
1705946,(支付寶).*(返利).*(返水),2017/4/7 16:39:19,,3,1,1,0
1705947,(移动用户).*(恭喜你).*(立即登录).*(请你现在),2017/4/7 16:39:19,,3,1,1,0
1705948,(善恶).*(弘传).*(谎言),2017/4/7 16:39:19,,3,1,1,0
1705949,(包|资料).*(过).*(考).*(电|联),2017/4/7 16:39:19,,3,1,1,0
1705950,(时时彩|百家乐|百家樂|赌|投注).*(注册|送).*(澳门|澳城|金沙|玩法),2017/4/7 16:39:19,,3,1,1,0
1705951,(提款).*(现金),2017/4/7 16:39:19,,3,1,1,0
1705952,(幸运用户).*(恭喜).*(抽选).*(点击),2017/4/7 16:39:19,,3,1,1,0
1705953,(幸运买家).*(指定网).*(淘宝).*(评选),2017/4/7 16:39:19,,3,1,1,0
1705954,(制|相同|帮|致电).*(做|提供|掌握).*(联系|公司|电),2017/4/7 16:39:19,,3,1,1,0
1705955,(十六).*(请取您).*(通知查看).*(通知编码),2017/4/7 16:39:19,,3,1,1,0
1705956,(娱乐).*(网址),2017/4/7 16:39:19,,3,1,1,0
1705957,(上门).*(少妇).*(空姐),2017/4/7 16:39:19,,3,1,1,0
1705958,(入款).*(摇奖),2017/4/7 16:39:19,,3,1,1,0
1705959,(娱乐城).*(投注),2017/4/7 16:39:19,,3,1,1,0
1705960,(淘宝公司).*(控诉).*(抓捕).*(联系),2017/4/7 16:39:19,,3,1,1,0
1705961,(卫星锅).*(无码).*(成人),2017/4/7 16:39:19,,3,1,1,0
1705962,(免费|砸抽奖|领取).*(公司|恭喜|栏目).*(奖品|登录|登陆|联系|验证),2017/4/7 16:39:19,,3,1,1,0
1705963,(彩金|金沙).*(游艺),2017/4/7 16:39:19,,3,1,1,0
1705964,(提款).*(澳门),2017/4/7 16:39:19,,3,1,1,0
1705965,(娱乐).*(礼金),2017/4/7 16:39:19,,3,1,1,0
1705966,(返水|六合彩|百家乐|老虎机),2017/4/7 16:39:19,,3,1,1,0
1705967,(洗钱).*(侦查).*(认证),2017/4/7 16:39:19,,3,1,1,0
1705968,(大奖用户).*(淘宝网).*(登录).*(选定|领取),2017/4/7 16:39:19,,3,1,1,0
1705969,(三退|反人类),2017/4/7 16:39:19,,3,1,1,0
1705970,(器官|欺骗).*(黑幕|仇恨),2017/4/7 16:39:19,,3,1,1,0
1705971,(非中介).*(费用).*(信用贷).*(13|14|15|18),2017/4/7 16:39:19,,3,1,1,0
1705972,(澳).*(金沙),2017/4/7 16:39:19,,3,1,1,0
1705973,(违约).*(法院).*(解除合同).*(罚款),2017/4/7 16:39:19,,3,1,1,0
1705974,(恭喜您).*(已中奖).*(进入查询).*(领取),2017/4/7 16:39:19,,3,1,1,0
1705975,(中国新歌声|奔跑栏目).*(撤销).*(法院).*(领奖),2017/4/7 16:39:19,,3,1,1,0
1705976,(佳丽).*(少妇).*(酒店).*(联系),2017/4/7 16:39:19,,3,1,1,0
1705977,(共产).*(幽灵).*(鬼魂),2017/4/7 16:39:19,,3,1,1,0
1705978,(单双|见证|验证|通过).*(合作|六合彩).*(内|注册|准).*(期|资料),2017/4/7 16:39:19,,3,1,1,0
1705979,(六合彩|彩金|提款).*(博彩).*(澳门),2017/4/7 16:39:19,,3,1,1,0
1705980,(代办).*(信用卡).*(费用).*(13|14|15|18),2017/4/7 16:39:19,,3,1,1,0
1705981,(出款).*(投注).*(返水),2017/4/7 16:39:19,,3,1,1,0
1705982,(厮磨).*(夜色).*(微电),2017/4/7 16:39:19,,3,1,1,0
1705983,(赌城|澳美高梅|赌场|网络博彩|澳新葡京),2017/4/7 16:39:19,,3,1,1,0
1705984,(拿钱).*(提公积金).*(黑户),2017/4/7 16:39:19,,3,1,1,0
1705985,(逾期).*(冻结).*(黑名单).*(解冻),2017/4/7 16:39:19,,3,1,1,0
1705986,(十六万|十六萬).*(编码).*(请領取|请领取),2017/4/7 16:39:19,,3,1,1,0
1705987,(法轮),2017/4/7 16:39:19,,3,1,1,0
1705988,(信用卡套现).*(代还款).*(联系).*(13|14|15|18),2017/4/7 16:39:19,,3,1,1,0
1705989,(场外).*(恭喜你).*(手机号).*(新歌一声),2017/4/7 16:39:19,,3,1,1,0
1705990,(幸运观众|幸运用户).*(抽选).*(登录).*(祝贺),2017/4/7 16:39:19,,3,1,1,0
1705991,(冻结).*(逾期).*(黑名单),2017/4/7 16:39:19,,3,1,1,0
1705992,(凭短信).*(柔情).*(泡浴).*(疗法),2017/4/7 16:39:19,,3,1,1,0
1705993,(内部).*(彩票).*(资源),2017/4/7 16:39:19,,3,1,1,0
1705994,(二等奖|场外荣誉者|获奖用户).*(奔跑吧兄弟|已被选为|我是歌手|歌手第三季).*(奖项|指定网站|电脑|笔记本|获取),2017/4/7 16:39:19,,3,1,1,0
1705995,(投注).*(新濠).*(百家),2017/4/7 16:39:19,,3,1,1,0
1705996,(COM|http|www).*(二等奖|获得).*(奖品|选中).*(登录),2017/4/7 16:39:19,,3,1,1,0
1705997,?(登上).*(第三位|第二等奖).*(苹果手提|获奖用户|手提电脑).*(速领),2017/4/7 16:39:19,,3,1,1,0
1705998,(卫视|电台).*(奖金).*(手提电脑).*(速取|速领),2017/4/7 16:39:19,,3,1,1,0
1705999,(法轮|三退),2017/4/7 16:39:19,,3,1,1,0
1706000,(创业奖金|创业现金).*(您的号|新春礼).*(手提电脑).*(第二等奖),2017/4/7 16:39:19,,3,1,1,0
1706001,(手机号码).*(栏目).*(特别用户),2017/4/7 16:39:19,,3,1,1,0
1706002,(扑克).*(机麻).*(安装).*(地址|控牌),2017/4/7 16:39:19,,3,1,1,0
1706003,(器官).*(移植).*(黑心),2017/4/7 16:39:19,,3,1,1,0
1706004,(手写fa瞟|发剽),2017/4/7 16:39:19,,3,1,1,0
1706005,(恭喜您).*(您已中奖|您已获奖).*(请点击|请登陆).*(验证码),2017/4/7 16:39:19,,3,1,1,0
1706006,(场外观众).*(点击查询).*(祝贺),2017/4/7 16:39:19,,3,1,1,0
1706007,(彩金).*(采票),2017/4/7 16:39:19,,3,1,1,0
1706008,(体验金|幸运金|贵宾).*(彩种|彩票|大富豪|采票),2017/4/7 16:39:19,,3,1,1,0
1706009,(奔跑吧兄弟).*(二等奖).*(笔记本),2017/4/7 16:39:19,,3,1,1,0
